scoring_id,scoring_timestamp,deployment_id,asset_revision,CRIM,ZN,INDUS,CHAS,RM,AGE,DIS,RAD,TAX,PTRATIO,Bk,LSTAT,NOX,$R-MEDV
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-342,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.013,35.0,1.52,0,7.241,49.3,7.038,1,284,15.5,1.258,5.49,0.403,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-343,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.025,0.0,1.89,0,6.54,59.7,6.267,1,422,15.9,1.254,8.65,0.438,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-344,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.025,55.0,3.78,0,6.696,56.4,5.732,5,370,17.6,1.26,7.18,0.417,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-345,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.03,55.0,3.78,0,6.874,28.1,6.465,5,370,17.6,1.253,4.61,0.504,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-346,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.031,0.0,4.39,0,6.014,48.5,8.014,3,352,18.8,1.251,10.53,0.389,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-347,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.062,0.0,4.39,0,5.898,52.3,8.014,3,352,18.8,1.234,12.67,0.494,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-348,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.019,85.0,4.15,0,6.516,27.7,8.535,4,351,17.9,1.256,6.36,0.422,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-349,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.015,80.0,2.01,0,6.635,29.7,8.344,4,280,17.0,1.255,5.99,0.537,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-350,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.029,40.0,1.25,0,6.939,34.5,8.792,1,335,19.7,1.254,5.89,0.497,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-351,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.062,40.0,1.25,0,6.49,44.4,8.792,1,335,19.7,1.26,5.98,0.547,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-352,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.08,60.0,1.69,0,6.579,35.9,10.71,4,411,18.3,1.239,5.49,0.403,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-353,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.072,60.0,1.69,0,5.884,18.5,10.71,4,411,18.3,1.256,7.79,0.289,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-354,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.017,90.0,2.02,0,6.728,36.1,12.127,5,187,17.0,1.25,4.5,0.547,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-355,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.043,80.0,1.91,0,5.663,21.9,10.586,4,334,22.0,1.249,8.05,0.438,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-356,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",0.107,80.0,1.91,0,5.936,19.5,10.586,4,334,22.0,1.243,5.57,0.57,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-357,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.983,0.0,18.1,1,6.212,97.4,2.122,24,666,20.2,1.245,17.6,0.78,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-358,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.85,0.0,18.1,1,6.395,91.0,2.505,24,666,20.2,1.256,13.27,0.735,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-359,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.202,0.0,18.1,1,6.127,83.4,2.723,24,666,20.2,1.259,11.48,0.705,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-360,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.261,0.0,18.1,0,6.112,81.3,2.509,24,666,20.2,1.255,12.67,0.855,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-361,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.542,0.0,18.1,0,6.398,88.0,2.518,24,666,20.2,1.242,7.79,0.788,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-362,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.837,0.0,18.1,0,6.251,91.1,2.296,24,666,20.2,1.222,14.19,0.707,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-363,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.678,0.0,18.1,0,5.362,96.2,2.104,24,666,20.2,1.247,10.19,0.821,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-364,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.222,0.0,18.1,1,5.803,89.0,1.905,24,666,20.2,1.224,14.64,0.847,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-365,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.474,0.0,18.1,1,8.78,82.9,1.905,24,666,20.2,1.225,5.29,0.568,44.8176470588235
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-366,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.556,0.0,18.1,0,3.561,87.9,1.613,24,666,20.2,1.226,7.12,0.712,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-367,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",3.697,0.0,18.1,0,4.963,91.4,1.752,24,666,20.2,1.192,14.0,0.543,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-368,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",13.522,0.0,18.1,0,3.863,100.0,1.511,24,666,20.2,0.993,13.33,0.467,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-369,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.898,0.0,18.1,0,4.97,100.0,1.333,24,666,20.2,1.243,3.26,0.567,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-370,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.67,0.0,18.1,1,6.683,96.8,1.357,24,666,20.2,1.243,3.73,0.515,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-371,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.539,0.0,18.1,1,7.016,97.5,1.202,24,666,20.2,1.256,2.96,0.514,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-372,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.232,0.0,18.1,0,6.216,100.0,1.169,24,666,20.2,1.235,9.53,0.588,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-373,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.267,0.0,18.1,1,5.875,89.6,1.13,24,666,20.2,1.22,8.88,0.621,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-374,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.108,0.0,18.1,0,4.906,100.0,1.174,24,666,20.2,1.26,34.77,0.407,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-375,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",18.498,0.0,18.1,0,4.138,100.0,1.137,24,666,20.2,1.26,37.97,0.582,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-376,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",19.609,0.0,18.1,0,7.313,97.9,1.316,24,666,20.2,1.26,13.44,0.619,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-377,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.288,0.0,18.1,0,6.649,93.3,1.345,24,666,20.2,1.232,23.24,0.664,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-378,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.823,0.0,18.1,0,6.794,98.8,1.358,24,666,20.2,1.26,21.24,0.631,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-379,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",23.648,0.0,18.1,0,6.38,96.2,1.386,24,666,20.2,1.26,23.69,0.433,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-380,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",17.867,0.0,18.1,0,6.223,100.0,1.386,24,666,20.2,1.258,21.78,0.611,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-381,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",88.976,0.0,18.1,0,6.968,91.9,1.417,24,666,20.2,1.26,17.21,0.638,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-382,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.874,0.0,18.1,0,6.545,99.1,1.519,24,666,20.2,1.26,21.08,0.697,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-383,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.187,0.0,18.1,0,5.536,100.0,1.58,24,666,20.2,1.26,23.6,0.67,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-384,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.992,0.0,18.1,0,5.52,100.0,1.533,24,666,20.2,1.26,24.56,0.69,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-385,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",20.085,0.0,18.1,0,4.368,91.2,1.44,24,666,20.2,1.165,30.63,0.68,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-386,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",16.812,0.0,18.1,0,5.277,98.1,1.426,24,666,20.2,1.26,30.81,0.588,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-387,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",24.394,0.0,18.1,0,4.652,100.0,1.467,24,666,20.2,1.26,28.28,0.669,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-388,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",22.597,0.0,18.1,0,5.0,89.5,1.518,24,666,20.2,1.26,31.99,0.884,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-389,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.334,0.0,18.1,0,4.88,100.0,1.589,24,666,20.2,1.241,30.62,0.596,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-390,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.152,0.0,18.1,0,5.39,98.9,1.728,24,666,20.2,1.26,20.85,0.625,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-391,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.962,0.0,18.1,0,5.713,97.0,1.927,24,666,20.2,1.258,17.11,0.639,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-392,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.293,0.0,18.1,0,6.051,82.5,2.168,24,666,20.2,1.245,18.76,0.639,21.34
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-393,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.578,0.0,18.1,0,5.036,97.0,1.77,24,666,20.2,1.26,25.68,0.597,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-394,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.645,0.0,18.1,0,6.193,92.6,1.791,24,666,20.2,1.26,15.17,0.587,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-395,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",13.36,0.0,18.1,0,5.887,94.7,1.782,24,666,20.2,1.26,16.35,0.555,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-396,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.717,0.0,18.1,0,6.471,98.8,1.726,24,666,20.2,1.256,17.12,0.44,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-397,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.872,0.0,18.1,0,6.405,96.0,1.677,24,666,20.2,1.26,19.37,0.74,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-398,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.672,0.0,18.1,0,5.747,98.9,1.633,24,666,20.2,1.257,19.92,0.566,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-399,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",38.352,0.0,18.1,0,5.453,100.0,1.49,24,666,20.2,1.26,30.59,0.724,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-400,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.917,0.0,18.1,0,5.852,77.8,1.5,24,666,20.2,1.212,29.97,0.569,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-401,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",25.046,0.0,18.1,0,5.987,100.0,1.589,24,666,20.2,1.26,26.77,0.59,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-402,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.236,0.0,18.1,0,6.343,100.0,1.574,24,666,20.2,1.26,20.32,0.585,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-403,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.596,0.0,18.1,0,6.404,100.0,1.639,24,666,20.2,1.243,20.31,0.596,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-404,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",24.802,0.0,18.1,0,5.349,96.0,1.703,24,666,20.2,1.26,19.77,0.643,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-405,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",41.529,0.0,18.1,0,5.531,85.4,1.607,24,666,20.2,1.204,27.38,0.66,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-406,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",67.921,0.0,18.1,0,5.683,100.0,1.425,24,666,20.2,1.25,22.98,0.53,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-407,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",20.716,0.0,18.1,0,4.138,100.0,1.178,24,666,20.2,1.238,23.34,0.688,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-408,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.951,0.0,18.1,0,5.608,100.0,1.285,24,666,20.2,1.206,12.13,0.593,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-409,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.404,0.0,18.1,0,5.617,97.9,1.455,24,666,20.2,1.191,26.4,0.42,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-410,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.438,0.0,18.1,0,6.852,100.0,1.466,24,666,20.2,1.054,19.78,0.71,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-411,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",51.136,0.0,18.1,0,5.757,100.0,1.413,24,666,20.2,0.681,10.11,0.608,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-412,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.051,0.0,18.1,0,6.657,100.0,1.528,24,666,20.2,0.817,21.22,0.544,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-413,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",18.811,0.0,18.1,0,4.628,100.0,1.554,24,666,20.2,0.8,34.37,0.442,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-414,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",28.656,0.0,18.1,0,5.155,100.0,1.589,24,666,20.2,1.089,20.08,0.705,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-415,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",45.746,0.0,18.1,0,4.519,100.0,1.658,24,666,20.2,0.927,36.98,0.536,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-416,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",18.085,0.0,18.1,0,6.434,100.0,1.835,24,666,20.2,0.795,29.05,0.652,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-417,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",10.834,0.0,18.1,0,6.782,90.8,1.819,24,666,20.2,0.777,25.79,0.561,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-418,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",25.941,0.0,18.1,0,5.304,89.1,1.647,24,666,20.2,0.987,26.64,0.437,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-419,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",73.534,0.0,18.1,0,5.957,100.0,1.803,24,666,20.2,0.758,20.62,0.714,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-420,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.812,0.0,18.1,0,6.824,76.5,1.794,24,666,20.2,0.85,22.74,0.52,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-421,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.087,0.0,18.1,0,6.411,100.0,1.859,24,666,20.2,1.195,15.02,0.584,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-422,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.023,0.0,18.1,0,6.006,95.3,1.875,24,666,20.2,1.196,15.7,0.688,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-423,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",12.048,0.0,18.1,0,5.648,87.6,1.951,24,666,20.2,1.17,14.1,0.511,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-424,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.05,0.0,18.1,0,6.103,85.1,2.022,24,666,20.2,0.68,23.29,0.516,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-425,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.792,0.0,18.1,0,5.565,70.6,2.063,24,666,20.2,0.69,17.16,0.424,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-426,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.86,0.0,18.1,0,5.896,95.4,1.91,24,666,20.2,0.718,24.39,0.694,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-427,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",12.247,0.0,18.1,0,5.837,59.7,1.998,24,666,20.2,0.787,15.69,0.394,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-428,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",37.662,0.0,18.1,0,6.202,78.7,1.863,24,666,20.2,0.767,14.52,0.613,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-429,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.367,0.0,18.1,0,6.193,78.1,1.936,24,666,20.2,0.941,21.52,0.66,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-430,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.339,0.0,18.1,0,6.38,95.6,1.968,24,666,20.2,0.876,24.08,0.389,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-431,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.492,0.0,18.1,0,6.348,86.1,2.053,24,666,20.2,0.919,17.64,0.625,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-432,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",10.062,0.0,18.1,0,6.833,94.3,2.088,24,666,20.2,0.915,19.69,0.555,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-433,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.444,0.0,18.1,0,6.425,74.8,2.2,24,666,20.2,0.943,12.03,0.542,22.5661538461539
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-434,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.581,0.0,18.1,0,6.436,87.9,2.316,24,666,20.2,0.947,16.22,0.612,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-435,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",13.913,0.0,18.1,0,6.208,95.0,2.222,24,666,20.2,0.947,15.17,0.697,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-436,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",11.16,0.0,18.1,0,6.629,94.6,2.125,24,666,20.2,0.961,23.27,0.564,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-437,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",14.421,0.0,18.1,0,6.461,93.3,2.003,24,666,20.2,0.796,18.05,0.646,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-438,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",15.177,0.0,18.1,0,6.152,100.0,1.914,24,666,20.2,0.727,26.45,0.705,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-439,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",13.678,0.0,18.1,0,5.935,87.9,1.821,24,666,20.2,0.893,34.02,0.582,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-440,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.391,0.0,18.1,0,5.627,93.9,1.817,24,666,20.2,1.26,22.88,0.701,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-441,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",22.051,0.0,18.1,0,5.818,92.4,1.866,24,666,20.2,1.256,22.11,0.422,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-442,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.724,0.0,18.1,0,6.406,97.2,2.065,24,666,20.2,1.251,19.52,0.602,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-443,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.666,0.0,18.1,0,6.219,100.0,2.005,24,666,20.2,1.259,16.59,0.621,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-444,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.967,0.0,18.1,0,6.485,100.0,1.978,24,666,20.2,1.252,18.85,0.598,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-445,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",12.802,0.0,18.1,0,5.854,96.6,1.896,24,666,20.2,1.12,23.79,0.662,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-446,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",10.672,0.0,18.1,0,6.459,94.8,1.988,24,666,20.2,0.838,23.98,0.542,15.6
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-447,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.288,0.0,18.1,0,6.341,96.4,2.072,24,666,20.2,1.194,17.79,0.547,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-448,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.925,0.0,18.1,0,6.251,96.6,2.198,24,666,20.2,1.253,16.44,0.564,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-449,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.329,0.0,18.1,0,6.185,98.7,2.262,24,666,20.2,1.26,18.13,0.693,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-450,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",7.526,0.0,18.1,0,6.417,98.3,2.185,24,666,20.2,1.182,19.31,0.737,10.9393939393939
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-451,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",6.718,0.0,18.1,0,6.749,92.6,2.324,24,666,20.2,0.648,17.44,0.54,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-452,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.441,0.0,18.1,0,6.655,98.2,2.355,24,666,20.2,1.226,17.73,0.649,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-453,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",5.09,0.0,18.1,0,6.297,91.8,2.368,24,666,20.2,1.251,17.27,0.506,17.3235294117647
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-454,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",8.248,0.0,18.1,0,7.393,99.3,2.453,24,666,20.2,1.243,16.74,0.647,31.444
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-455,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",9.514,0.0,18.1,0,6.728,94.1,2.496,24,666,20.2,0.712,18.71,0.658,14.125
e2d7c2ed-5a38-4588-a40f-7ee02b2cbeb7-456,2022-09-14T14:04:47.399+05:30,boston_house_prices_tutorial,"",4.752,0.0,18.1,0,6.525,86.5,2.436,24,666,20.2,0.856,18.13,0.67,17.3235294117647
